timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
89	0.05843536555767059	0.11430341750383377	0.10239218175411224	0.09922802448272705	1.4376139640808105
90	0.059868402779102325	0.11437482386827469	0.09933480620384216	0.10137926042079926	1.5277149677276611
91	0.06379415094852448	0.11419738829135895	0.09571381658315659	0.10095622390508652	1.624530553817749
92	0.06369313597679138	0.11404913663864136	0.09305967390537262	0.09718316793441772	1.728521466255188
93	0.05894940719008446	0.11385609954595566	0.09168074280023575	0.09709243476390839	1.8381634950637817
94	0.06051253527402878	0.11358066648244858	0.09125787019729614	0.09700938314199448	1.9320605993270874
95	0.0651002898812294	0.11325725167989731	0.0896071121096611	0.09592748433351517	1.9867143630981445
96	0.06313788890838623	0.11291603744029999	0.08923690021038055	0.09366096556186676	1.9927549362182617
97	0.07446249574422836	0.11280278861522675	0.08792823553085327	0.09601129591464996	1.9117978811264038
98	0.06384164094924927	0.11284160614013672	0.08610927313566208	0.09448691457509995	1.7371866703033447
99	0.06520358473062515	0.11290055513381958	0.084244005382061	0.09240806102752686	1.5365242958068848
100	0.06228261440992355	0.11288300901651382	0.08250057697296143	0.0818193256855011	1.3371467590332031
101	0.05595557391643524	0.11289741843938828	0.08305079489946365	0.06936651468276978	1.169947862625122
102	0.05527438968420029	0.11312061548233032	0.08328167349100113	0.06711191684007645	1.0060651302337646
103	0.06166153773665428	0.11337276548147202	0.08397798985242844	0.06930188089609146	0.8531968593597412
104	0.0711183249950409	0.11378749459981918	0.08605026453733444	0.0684180036187172	0.7129948139190674
105	0.05291388928890228	0.11414569616317749	0.08847180008888245	0.06449886411428452	0.5997406244277954
106	0.04911845549941063	0.11449669301509857	0.09055711328983307	0.05385748669505119	0.5354817509651184
107	0.0631721019744873	0.11464866995811462	0.09053747355937958	0.04957648739218712	0.5197566747665405
108	0.06544895470142365	0.11483225226402283	0.08955372124910355	0.05269963666796684	0.5624403357505798
109	0.06211913749575615	0.11507324874401093	0.08885961025953293	0.04809562489390373	0.6614196300506592
110	0.052298128604888916	0.11532821506261826	0.08857516199350357	0.044048212468624115	0.7941144704818726
111	0.054113227874040604	0.11530715972185135	0.08744355291128159	0.04408484324812889	0.9210125803947449
112	0.05329706519842148	0.11545293033123016	0.08644262701272964	0.048135906457901	1.0520949363708496
113	0.05905777961015701	0.1156923770904541	0.08618441224098206	0.044599853456020355	1.1940408945083618
114	0.0649670660495758	0.11598218977451324	0.08677447587251663	0.04971295967698097	1.344251036643982
115	0.05413144826889038	0.11646396666765213	0.08890528231859207	0.04661526158452034	1.5008690357208252
116	0.05448868125677109	0.11692781001329422	0.09075220674276352	0.04940074309706688	1.614733338356018
117	0.05595714598894119	0.11717767268419266	0.09279186278581619	0.04885873198509216	1.6767781972885132
118	0.06183765456080437	0.11721967160701752	0.09350384771823883	0.059927716851234436	1.7229713201522827
119	0.05728040263056755	0.11736670881509781	0.09488476812839508	0.06375488638877869	1.7034040689468384
120	0.03792054206132889	0.11750658601522446	0.09604983031749725	0.059100110083818436	1.653828740119934
121	0.0344061553478241	0.11728920787572861	0.09349686652421951	0.05845722183585167	1.5716862678527832
122	0.031533848494291306	0.11742416769266129	0.09304787963628769	0.0495932437479496	1.4901552200317383
123	0.030513087287545204	0.11747995764017105	0.09273158758878708	0.04944596439599991	1.41232168674469
124	0.03846621513366699	0.1173892691731453	0.090565524995327	0.05342014133930206	1.3556807041168213
125	0.04033813998103142	0.11720716208219528	0.08848221600055695	0.049229804426431656	1.3198797702789307
126	0.03758976608514786	0.11713528633117676	0.08752640336751938	0.04809662327170372	1.2948925495147705
127	0.0510408952832222	0.11704475432634354	0.08647076785564423	0.040597088634967804	1.2783071994781494
128	0.054930441081523895	0.11675214767456055	0.0851145088672638	0.029839977622032166	1.2831681966781616
129	0.053345195949077606	0.11672698706388474	0.08588139712810516	0.025216491892933846	1.3140884637832642
130	0.04813626408576965	0.11679452657699585	0.08732103556394577	0.03232913091778755	1.351540207862854
131	0.04997718334197998	0.11661124229431152	0.08731573075056076	0.03481367975473404	1.3941532373428345
132	0.04556626081466675	0.11660048365592957	0.08909215033054352	0.039162177592515945	1.4572691917419434
133	0.046115633100271225	0.1166643276810646	0.09105994552373886	0.04295037314295769	1.5351797342300415
134	0.05118786543607712	0.11664799600839615	0.09334546327590942	0.05481847748160362	1.6090439558029175
135	0.04091509431600571	0.11648555845022202	0.09350483119487762	0.06036083772778511	1.6788262128829956
136	0.03745435178279877	0.11641825735569	0.09365634620189667	0.06496857106685638	1.7617943286895752
137	0.058987267315387726	0.11621546745300293	0.09399614483118057	0.07649499177932739	1.839614987373352
138	0.06483697891235352	0.11564609408378601	0.091966912150383	0.07506214827299118	1.9193925857543945
