time	left_hip_pitch_joint_actual	left_hip_roll_joint_actual	left_hip_yaw_joint_actual	left_knee_joint_actual	left_ankle_pitch_joint_actual	left_ankle_roll_joint_actual	right_hip_pitch_joint_actual	right_hip_roll_joint_actual	right_hip_yaw_joint_actual	right_knee_joint_actual	right_ankle_pitch_joint_actual	right_ankle_roll_joint_actual	waist_roll_joint_actual	waist_yaw_joint_actual	left_shoulder_pitch_joint_actual	left_shoulder_roll_joint_actual	left_shoulder_yaw_joint_actual	left_elbow_joint_actual	left_wrist_roll_joint_actual	left_wrist_pitch_joint_actual	left_wrist_yaw_joint_actual	right_shoulder_pitch_joint_actual	right_shoulder_roll_joint_actual	right_shoulder_yaw_joint_actual	right_elbow_joint_actual	right_wrist_roll_joint_actual	right_wrist_pitch_joint_actual	right_wrist_yaw_joint_actual	left_hip_pitch_joint_ref	left_hip_roll_joint_ref	left_hip_yaw_joint_ref	left_knee_joint_ref	left_ankle_pitch_joint_ref	left_ankle_roll_joint_ref	right_hip_pitch_joint_ref	right_hip_roll_joint_ref	right_hip_yaw_joint_ref	right_knee_joint_ref	right_ankle_pitch_joint_ref	right_ankle_roll_joint_ref	waist_roll_joint_ref	waist_yaw_joint_ref	left_shoulder_pitch_joint_ref	left_shoulder_roll_joint_ref	left_shoulder_yaw_joint_ref	left_elbow_joint_ref	left_wrist_roll_joint_ref	left_wrist_pitch_joint_ref	left_wrist_yaw_joint_ref	right_shoulder_pitch_joint_ref	right_shoulder_roll_joint_ref	right_shoulder_yaw_joint_ref	right_elbow_joint_ref	right_wrist_roll_joint_ref	right_wrist_pitch_joint_ref	right_wrist_yaw_joint_ref	left_hip_pitch_joint_error	left_hip_roll_joint_error	left_hip_yaw_joint_error	left_knee_joint_error	left_ankle_pitch_joint_error	left_ankle_roll_joint_error	right_hip_pitch_joint_error	right_hip_roll_joint_error	right_hip_yaw_joint_error	right_knee_joint_error	right_ankle_pitch_joint_error	right_ankle_roll_joint_error	waist_roll_joint_error	waist_yaw_joint_error	left_shoulder_pitch_joint_error	left_shoulder_roll_joint_error	left_shoulder_yaw_joint_error	left_elbow_joint_error	left_wrist_roll_joint_error	left_wrist_pitch_joint_error	left_wrist_yaw_joint_error	right_shoulder_pitch_joint_error	right_shoulder_roll_joint_error	right_shoulder_yaw_joint_error	right_elbow_joint_error	right_wrist_roll_joint_error	right_wrist_pitch_joint_error	right_wrist_yaw_joint_error
26.200000	-0.740336	0.071534	0.218915	0.630546	0.047439	-0.139951	0.034422	-0.071806	-0.174114	0.178483	-0.278379	0.077540	0.011837	0.008019	0.277788	0.293451	-0.649505	1.244977	-0.187009	0.352727	-0.140358	-0.476284	-0.392680	0.837295	1.254460	0.292230	0.409811	0.227960	-0.729496	0.072229	0.217785	0.600955	0.004934	-0.158790	0.029861	-0.117763	-0.177578	0.199596	0.440751	-0.090742	-0.027521	-0.006260	0.353961	0.317676	-0.471743	1.280882	-0.183895	0.392361	-0.143185	-0.625786	-0.512968	0.957850	1.207903	0.324450	0.390342	0.147750	-0.010840	-0.000695	0.001129	0.029591	0.042505	0.018839	0.004561	0.045957	0.003463	-0.021113	-0.719130	0.168282	0.039358	0.014279	-0.076173	-0.024225	-0.177762	-0.035905	-0.003114	-0.039634	0.002827	0.149502	0.120287	-0.120555	0.046556	-0.032220	0.019469	0.080210
26.220000	-0.710817	0.073263	0.223491	0.491354	0.036096	-0.146327	0.056114	-0.066472	-0.176646	0.195936	-0.317738	0.089235	0.018997	0.017827	0.316057	0.282623	-0.611905	1.259675	-0.185001	0.363816	-0.140231	-0.503473	-0.408550	0.868373	1.235280	0.304673	0.407860	0.201918	-0.688452	0.061022	0.214643	0.512661	-0.008177	-0.136275	0.025778	-0.121570	-0.172767	0.200258	0.537629	-0.122888	-0.022802	0.005154	0.389677	0.296184	-0.422909	1.283698	-0.171196	0.396962	-0.148296	-0.657510	-0.522465	0.998046	1.176194	0.352931	0.380301	0.131728	-0.022365	0.012242	0.008849	-0.021307	0.044274	-0.010052	0.030336	0.055098	-0.003878	-0.004322	-0.855367	0.212122	0.041799	0.012673	-0.073620	-0.013561	-0.188996	-0.024023	-0.013805	-0.033146	0.008066	0.154037	0.113915	-0.129673	0.059086	-0.048258	0.027559	0.070190
26.240000	-0.695844	0.076825	0.214782	0.391116	0.019378	-0.142643	0.073501	-0.060489	-0.176918	0.219944	-0.358639	0.094627	0.025085	0.028381	0.352111	0.271942	-0.573038	1.271581	-0.179284	0.373675	-0.141323	-0.528508	-0.424270	0.899955	1.215516	0.320918	0.403493	0.178092	-0.642210	0.054574	0.207998	0.455491	0.023854	-0.100703	0.015072	-0.127754	-0.171190	0.199687	0.731944	-0.154667	-0.018073	0.013271	0.414489	0.275636	-0.386897	1.281709	-0.151937	0.393017	-0.154511	-0.667725	-0.512818	1.025106	1.171633	0.375822	0.371077	0.123628	-0.053634	0.022251	0.006784	-0.064375	-0.004477	-0.041940	0.058430	0.067265	-0.005728	0.020256	-1.090583	0.249294	0.043158	0.015110	-0.062378	-0.003694	-0.186141	-0.010129	-0.027347	-0.019343	0.013188	0.139216	0.088548	-0.125151	0.043882	-0.054904	0.032416	0.054464
26.260000	-0.690046	0.078492	0.203729	0.328155	0.004948	-0.128973	0.092016	-0.060656	-0.175130	0.243509	-0.397671	0.095599	0.022161	0.039073	0.386159	0.262095	-0.534396	1.281027	-0.169535	0.381246	-0.143963	-0.549583	-0.433982	0.928340	1.202994	0.338415	0.397111	0.157717	-0.589265	0.049337	0.201211	0.412225	0.030645	-0.066764	0.004059	-0.131825	-0.175572	0.214383	1.025399	-0.177171	-0.017431	0.018114	0.445997	0.264642	-0.350935	1.284194	-0.128959	0.379578	-0.165553	-0.661379	-0.502645	1.029135	1.192722	0.391723	0.362388	0.125859	-0.100782	0.029155	0.002517	-0.084071	-0.025697	-0.062210	0.087957	0.071168	0.000442	0.029126	-1.423070	0.272770	0.039592	0.020959	-0.059839	-0.002546	-0.183461	-0.003167	-0.040577	0.001668	0.021590	0.111796	0.068663	-0.100794	0.010272	-0.053309	0.034723	0.031858
26.280000	-0.680546	0.076312	0.193988	0.284588	-0.009782	-0.108329	0.109649	-0.068799	-0.171515	0.272306	-0.430305	0.094089	0.010946	0.050843	0.417323	0.251127	-0.496147	1.289855	-0.156525	0.385339	-0.148869	-0.565080	-0.436997	0.950595	1.201499	0.355702	0.389217	0.142079	-0.534607	0.046155	0.189050	0.368917	-0.017687	-0.038241	-0.000153	-0.130166	-0.177934	0.262232	1.310968	-0.190550	-0.019178	0.025572	0.473786	0.261818	-0.312456	1.297633	-0.108594	0.360462	-0.184468	-0.655034	-0.501524	1.018464	1.219730	0.407627	0.353692	0.133418	-0.145939	0.030157	0.004939	-0.084329	0.007904	-0.070088	0.109803	0.061367	0.006419	0.010074	-1.741273	0.284639	0.030125	0.025271	-0.056463	-0.010691	-0.183691	-0.007778	-0.047931	0.024877	0.035600	0.089954	0.064528	-0.067869	-0.018231	-0.051925	0.035525	0.008661
26.300000	-0.661326	0.071287	0.184720	0.253404	-0.015561	-0.082313	0.120305	-0.081963	-0.171630	0.318264	-0.453194	0.083039	-0.003091	0.063021	0.442417	0.237910	-0.460453	1.301434	-0.139849	0.385147	-0.156994	-0.573723	-0.435695	0.966060	1.209411	0.373089	0.380217	0.131697	-0.482706	0.048540	0.177929	0.329525	-0.082343	-0.023155	0.001430	-0.130645	-0.186480	0.327190	1.423807	-0.194854	-0.021355	0.033111	0.479568	0.270412	-0.296568	1.329318	-0.075220	0.340516	-0.208189	-0.629915	-0.499965	1.008505	1.240090	0.427230	0.342619	0.138531	-0.178621	0.022747	0.006791	-0.076121	0.066782	-0.059157	0.118876	0.048682	0.014850	-0.008926	-1.877000	0.277892	0.018264	0.029910	-0.037151	-0.032502	-0.163885	-0.027884	-0.064629	0.044631	0.051195	0.056192	0.064271	-0.042444	-0.030679	-0.054141	0.037598	-0.006835
26.320000	-0.651661	0.053078	0.181458	0.265208	0.063715	-0.046843	0.116213	-0.106477	-0.187696	0.386619	-0.455972	0.067849	-0.028472	0.067564	0.450797	0.227596	-0.429439	1.318666	-0.115475	0.380462	-0.168906	-0.571850	-0.428483	0.975505	1.223620	0.391087	0.370139	0.125708	-0.451507	0.055761	0.172904	0.279297	-0.261529	-0.026460	0.006223	-0.135135	-0.203972	0.401853	1.324574	-0.188024	-0.022594	0.040032	0.473796	0.290304	-0.288901	1.367747	-0.013603	0.320589	-0.232149	-0.585488	-0.486958	1.001299	1.257988	0.447120	0.327596	0.133435	-0.200154	-0.002683	0.008554	-0.014088	0.325244	-0.020383	0.109990	0.028658	0.016276	-0.015233	-1.780546	0.255873	-0.005878	0.027532	-0.022999	-0.062708	-0.140538	-0.049081	-0.101872	0.059873	0.063244	0.013638	0.058475	-0.025794	-0.034368	-0.056034	0.042543	-0.007727
26.340000	-0.627574	0.033706	0.184310	0.267666	0.132636	-0.016940	0.103122	-0.134143	-0.207467	0.469091	-0.428088	0.053753	-0.051913	0.074221	0.448148	0.218261	-0.402815	1.337962	-0.080628	0.371616	-0.184655	-0.560697	-0.418346	0.980249	1.241948	0.407585	0.358932	0.122520	-0.444484	0.055609	0.176504	0.252251	-0.329724	-0.010136	0.008940	-0.151291	-0.214203	0.472904	1.212683	-0.163435	-0.038589	0.050136	0.479207	0.310126	-0.280781	1.388645	0.055901	0.303032	-0.258356	-0.567302	-0.457160	0.977999	1.284312	0.450773	0.311312	0.127292	-0.183089	-0.021902	0.007806	0.015415	0.462361	-0.006803	0.094182	0.017149	0.006736	-0.003813	-1.640770	0.217188	-0.013324	0.024085	-0.031059	-0.091865	-0.122034	-0.050683	-0.136529	0.068584	0.073701	0.006605	0.038814	0.002250	-0.042364	-0.043189	0.047620	-0.004772
26.360000	-0.590234	0.017820	0.193306	0.260890	0.177506	0.008212	0.088526	-0.160798	-0.225740	0.552623	-0.370631	0.036889	-0.069851	0.081298	0.441270	0.210801	-0.379794	1.355146	-0.037555	0.359502	-0.203884	-0.543888	-0.404610	0.979229	1.264705	0.419636	0.346560	0.121162	-0.445285	0.039126	0.191005	0.247430	-0.280719	0.014750	0.013725	-0.184096	-0.232086	0.539792	1.056207	-0.145838	-0.059967	0.055731	0.463979	0.322594	-0.273491	1.402400	0.116284	0.291034	-0.282007	-0.530505	-0.429567	0.951066	1.321384	0.445240	0.294526	0.129753	-0.144950	-0.021306	0.002301	0.013460	0.458225	-0.006538	0.074802	0.023298	0.006346	0.012831	-1.426838	0.182727	-0.009884	0.025567	-0.022709	-0.111793	-0.106303	-0.047254	-0.153839	0.068468	0.078123	-0.013383	0.024957	0.028163	-0.056679	-0.025604	0.052033	-0.008591
26.380000	-0.546782	0.001547	0.203186	0.252461	0.203424	0.030430	0.075967	-0.187937	-0.248299	0.630762	-0.286412	0.016911	-0.084669	0.083866	0.432207	0.206621	-0.360698	1.370035	0.007093	0.345301	-0.225460	-0.522352	-0.388760	0.971812	1.290658	0.426075	0.333281	0.121476	-0.437404	0.010462	0.200852	0.245609	-0.148281	0.043121	0.010048	-0.213549	-0.257338	0.609853	0.977847	-0.149748	-0.073864	0.057904	0.427632	0.323637	-0.275595	1.410196	0.147375	0.278944	-0.297937	-0.471435	-0.409264	0.917454	1.356307	0.433617	0.283688	0.135115	-0.109379	-0.008915	0.002334	0.006853	0.351705	-0.012690	0.065919	0.025612	0.009039	0.020909	-1.264259	0.166658	-0.010805	0.025962	0.004576	-0.117017	-0.085103	-0.040161	-0.140283	0.066356	0.072477	-0.050917	0.020504	0.054358	-0.065648	-0.007542	0.049592	-0.013638
26.400000	-0.503858	-0.019381	0.204244	0.246906	0.211866	0.056814	0.063083	-0.216903	-0.276052	0.703051	-0.177927	-0.011398	-0.097196	0.081061	0.417872	0.205948	-0.347386	1.382685	0.046611	0.329950	-0.247677	-0.495287	-0.374339	0.957934	1.317667	0.427515	0.320011	0.123611	-0.415240	-0.020423	0.195811	0.243405	-0.031997	0.071356	-0.006705	-0.239140	-0.283155	0.661669	1.023179	-0.167170	-0.081160	0.060864	0.370086	0.317577	-0.296194	1.405246	0.159358	0.265456	-0.308955	-0.415546	-0.398429	0.881770	1.382810	0.423035	0.281098	0.146602	-0.088619	0.001042	0.008432	0.003502	0.243863	-0.014543	0.069788	0.022237	0.007102	0.041382	-1.201106	0.155772	-0.016036	0.020197	0.047786	-0.111628	-0.051192	-0.022562	-0.112747	0.064494	0.061278	-0.079741	0.024090	0.076164	-0.065144	0.004481	0.038913	-0.022991
26.420000	-0.468668	-0.050447	0.193373	0.250692	0.179113	0.072172	0.043673	-0.252686	-0.299472	0.763799	-0.022378	-0.047593	-0.114965	0.076503	0.391990	0.209819	-0.340919	1.391034	0.078366	0.314089	-0.268813	-0.462834	-0.361196	0.939170	1.344319	0.425263	0.308003	0.128193	-0.378728	-0.041298	0.192745	0.253295	0.059404	0.087360	-0.034328	-0.270852	-0.300694	0.690948	1.113797	-0.183683	-0.091051	0.062501	0.310866	0.305793	-0.323657	1.390363	0.164493	0.252125	-0.314870	-0.377007	-0.398974	0.849912	1.405415	0.411579	0.283846	0.166562	-0.089940	-0.009150	0.000628	-0.002603	0.119709	-0.015188	0.078002	0.018165	0.001222	0.072850	-1.136174	0.136090	-0.023914	0.014001	0.081124	-0.095974	-0.017262	0.000671	-0.086127	0.061964	0.046057	-0.085827	0.037778	0.089258	-0.061096	0.013684	0.024157	-0.038368
26.440000	-0.431688	-0.074437	0.184535	0.250255	0.144051	0.078338	0.017885	-0.284846	-0.303735	0.811801	0.156853	-0.082654	-0.124321	0.080817	0.359444	0.211533	-0.339887	1.392535	0.101282	0.298216	-0.287443	-0.429093	-0.351929	0.918508	1.370903	0.420453	0.298460	0.135744	-0.336023	-0.052721	0.200974	0.287731	0.239021	0.119388	-0.071544	-0.304935	-0.298324	0.710914	1.236889	-0.186824	-0.110516	0.064629	0.261007	0.294502	-0.342329	1.371634	0.155484	0.241019	-0.317940	-0.353687	-0.390757	0.825187	1.433216	0.401796	0.290913	0.182475	-0.095666	-0.021716	-0.016439	-0.037476	-0.094970	-0.041049	0.089429	0.020089	-0.005411	0.100887	-1.080035	0.104170	-0.013805	0.016188	0.098436	-0.082969	0.002442	0.020901	-0.054202	0.057196	0.030497	-0.075406	0.038829	0.093321	-0.062313	0.018657	0.007547	-0.046731
26.460000	-0.397039	-0.091951	0.185765	0.249919	0.110017	0.083086	-0.015351	-0.313134	-0.285663	0.837574	0.383586	-0.115457	-0.130916	0.092150	0.325367	0.211988	-0.340914	1.386168	0.114619	0.282824	-0.302640	-0.399817	-0.342488	0.897074	1.396204	0.414641	0.291851	0.145888	-0.292782	-0.055447	0.211777	0.297425	0.333049	0.142856	-0.109721	-0.331079	-0.279581	0.758490	1.179581	-0.191425	-0.120560	0.061161	0.214229	0.294179	-0.343229	1.346250	0.137744	0.232618	-0.317914	-0.292585	-0.376636	0.803162	1.455311	0.396842	0.292360	0.195652	-0.104257	-0.036504	-0.026012	-0.047506	-0.223032	-0.059769	0.094370	0.017945	-0.006082	0.079084	-0.795995	0.075967	-0.010356	0.030990	0.111137	-0.082191	0.002315	0.039918	-0.023125	0.050206	0.015274	-0.107232	0.034147	0.093912	-0.059106	0.017799	-0.000509	-0.049764
